,Items,Support,Confidence,Ground Truth
0,"{'wifi betplay mikrotik', 'ABB'}",0.0040424891411860835,1.0,MikroTik | router | 
1121,"{'V6', 'MIKROTIK', 'mikrotik mikrotik', 'GATEWAY'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1122,"{'V6', 'MIKROTIK', 'mikrotik mikrotik', 'GATEWAY'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1123,"{'V6', 'MIKROTIK', 'mikrotik mikrotik', 'GATEWAY'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1124,"{'V6', 'mikrotik mikrotik', 'ROUTERBOARD', 'GATEWAY'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1125,"{'V6', 'mikrotik mikrotik', 'ROUTERBOARD', 'GATEWAY'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1126,"{'V6', 'mikrotik mikrotik', 'ROUTERBOARD', 'GATEWAY'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1127,"{'V6', 'mikrotik mikrotik', 'ROUTERBOARD', 'GATEWAY'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1128,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'GROOVE-52HPN'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
1129,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'GROOVE-52HPN'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1130,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'GROOVE-52HPN'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1131,"{'GROOVEA-52HPN', 'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
1132,"{'GROOVEA-52HPN', 'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1133,"{'GROOVEA-52HPN', 'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1134,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'GS-5HNT'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
1135,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'GS-5HNT'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1136,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'GS-5HNT'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1137,"{'mikrotik mikrotik', 'ROUTER', 'GX4', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1138,"{'mikrotik mikrotik', 'ROUTER', 'GX4', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1139,"{'mikrotik mikrotik', 'ROUTER', 'GX4', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1140,"{'mikrotik mikrotik', 'ROUTER', 'GX4', 'ROUTERBOARD'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1141,"{'mikrotik mikrotik', 'ROUTER', 'GX4', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1142,"{'mikrotik mikrotik', 'ROUTER', 'GX4', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1143,"{'mikrotik mikrotik', 'ROUTER', 'HACQ2HND', 'MIKROTIK'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
1144,"{'mikrotik mikrotik', 'ROUTER', 'HACQ2HND', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1145,"{'mikrotik mikrotik', 'ROUTER', 'HACQ2HND', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1146,"{'mikrotik mikrotik', 'ROUTER', 'HACQ2HND', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
1147,"{'mikrotik mikrotik', 'ROUTER', 'HACQ2HND', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1148,"{'mikrotik mikrotik', 'ROUTER', 'HACQ2HND', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1149,"{'HND1', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1150,"{'HND1', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1151,"{'HND1', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1152,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'INIT7'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1153,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'INIT7'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1154,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'INIT7'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1155,"{'mikrotik mikrotik', 'MIKROTIK', 'ROUTER', 'INIT7.NET'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1156,"{'mikrotik mikrotik', 'MIKROTIK', 'ROUTER', 'INIT7.NET'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1157,"{'mikrotik mikrotik', 'MIKROTIK', 'ROUTER', 'INIT7.NET'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1158,"{'mikrotik mikrotik', 'ROUTER', 'RB750GR3', 'INTEL'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1159,"{'mikrotik mikrotik', 'ROUTER', 'RB750GR3', 'INTEL'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1160,"{'mikrotik mikrotik', 'ROUTER', 'RB750GR3', 'INTEL'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1161,"{'mikrotik mikrotik', 'ROUTER', 'RB750GR3', 'INTEL'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1162,"{'ROUTER', 'IPV6', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.7926829268292683,"MikroTik,MikroTik | router,router | "
1163,"{'ROUTER', 'IPV6', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1164,"{'ROUTER', 'IPV6', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1165,"{'mikrotik mikrotik', 'L3', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,0.7647058823529411,"MikroTik,MikroTik | router,router | "
1166,"{'mikrotik mikrotik', 'L3', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1167,"{'mikrotik mikrotik', 'L3', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1168,"{'mikrotik mikrotik', 'ROUTER', 'L4', 'MIKROTIK'}",0.002795338235926547,0.8227848101265822,"MikroTik,MikroTik | router,router | "
1169,"{'mikrotik mikrotik', 'ROUTER', 'L4', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1170,"{'mikrotik mikrotik', 'ROUTER', 'L4', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1171,"{'mikrotik mikrotik', 'ROUTER', 'L4', 'ROUTERBOARD'}",0.002795338235926547,0.8333333333333333,"MikroTik,MikroTik | router,router | "
1172,"{'mikrotik mikrotik', 'ROUTER', 'L4', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1173,"{'mikrotik mikrotik', 'ROUTER', 'L4', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1174,"{'mikrotik mikrotik', 'MIKROTIK', 'ROUTER', 'L5'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
1175,"{'mikrotik mikrotik', 'MIKROTIK', 'ROUTER', 'L5'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1176,"{'mikrotik mikrotik', 'MIKROTIK', 'ROUTER', 'L5'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1177,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'L5'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
1178,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'L5'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1179,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD', 'L5'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1180,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'L6'}",0.002795338235926547,0.9154929577464788,"MikroTik,MikroTik | router,router | "
1181,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'L6'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1182,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'L6'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1183,"{'SWITCH', 'mikrotik mikrotik', 'MIKROTIK', 'L6'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1184,"{'SWITCH', 'mikrotik mikrotik', 'MIKROTIK', 'L6'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1185,"{'SWITCH', 'mikrotik mikrotik', 'MIKROTIK', 'L6'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1186,"{'ROUTER', 'LITE5', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9154929577464788,"MikroTik,MikroTik | router,router | "
1187,"{'ROUTER', 'LITE5', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1188,"{'ROUTER', 'LITE5', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1189,"{'mikrotik mikrotik', 'ROUTER', 'LITE5', 'ROUTERBOARD'}",0.002795338235926547,0.9285714285714285,"MikroTik,MikroTik | router,router | "
1190,"{'mikrotik mikrotik', 'ROUTER', 'LITE5', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1191,"{'mikrotik mikrotik', 'ROUTER', 'LITE5', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1192,"{'mikrotik mikrotik', 'MIKROTIKCRS328-4C', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1193,"{'mikrotik mikrotik', 'MIKROTIKCRS328-4C', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1194,"{'mikrotik mikrotik', 'MIKROTIKCRS328-4C', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1195,"{'ROUTER', 'MIKROTIKRB2011IL', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1196,"{'ROUTER', 'MIKROTIKRB2011IL', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1197,"{'ROUTER', 'MIKROTIKRB2011IL', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1198,"{'mikrotik mikrotik', 'MIKROTIKRB2011UIAS', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1199,"{'mikrotik mikrotik', 'MIKROTIKRB2011UIAS', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1200,"{'mikrotik mikrotik', 'MIKROTIKRB2011UIAS', 'ROUTER', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1201,"{'MIKROTIKRB260GS', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1202,"{'MIKROTIKRB260GS', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1203,"{'MIKROTIKRB260GS', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1204,"{'mikrotik mikrotik', 'SWITCH', 'MIKROTIKRB260GSP', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1205,"{'mikrotik mikrotik', 'SWITCH', 'MIKROTIKRB260GSP', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1206,"{'mikrotik mikrotik', 'SWITCH', 'MIKROTIKRB260GSP', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1207,"{'ROUTER', 'MIKROTIKRB750UPR2', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1208,"{'ROUTER', 'MIKROTIKRB750UPR2', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1209,"{'ROUTER', 'MIKROTIKRB750UPR2', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1210,"{'MIKROTIKRB951G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1211,"{'MIKROTIKRB951G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1212,"{'MIKROTIKRB951G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1213,"{'MIKROTIKRB951UI', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1214,"{'MIKROTIKRB951UI', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1215,"{'MIKROTIKRB951UI', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1216,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'MIKROTIKRBOMNITIKU-5HND'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1217,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'MIKROTIKRBOMNITIKU-5HND'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1218,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'MIKROTIKRBOMNITIKU-5HND'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1219,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'OMNITIKU-5HND'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
1220,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'OMNITIKU-5HND'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1221,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'OMNITIKU-5HND'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1222,"{'ROUTER', 'OSL4', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.8904109589041096,"MikroTik,MikroTik | router,router | "
1223,"{'ROUTER', 'OSL4', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1224,"{'ROUTER', 'OSL4', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1225,"{'ROUTER', 'P-4S', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1226,"{'ROUTER', 'P-4S', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1227,"{'ROUTER', 'P-4S', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1228,"{'P-4S', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1229,"{'P-4S', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1230,"{'P-4S', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1231,"{'ROUTER', 'RB2011IL', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9154929577464788,"MikroTik,MikroTik | router,router | "
1232,"{'ROUTER', 'RB2011IL', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1233,"{'ROUTER', 'RB2011IL', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1234,"{'RB260GSP', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1235,"{'RB260GSP', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1236,"{'RB260GSP', 'SWITCH', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1237,"{'RB3011', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.8552631578947368,"MikroTik,MikroTik | router,router | "
1238,"{'RB3011', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1239,"{'RB3011', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1240,"{'RB3011UIAS', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.8024691358024691,"MikroTik,MikroTik | router,router | "
1241,"{'RB3011UIAS', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1242,"{'RB3011UIAS', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1243,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'RB450'}",0.002795338235926547,0.9027777777777778,"MikroTik,MikroTik | router,router | "
1244,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'RB450'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1245,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'RB450'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1246,"{'ROUTER', 'RB450GX4', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
1247,"{'ROUTER', 'RB450GX4', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1248,"{'ROUTER', 'RB450GX4', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1249,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'RB750GR3'}",0.002795338235926547,0.8783783783783784,"MikroTik,MikroTik | router,router | "
1250,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'RB750GR3'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1251,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'RB750GR3'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1252,"{'RB750R2', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
1253,"{'RB750R2', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1254,"{'RB750R2', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1255,"{'ROUTER', 'RB911-5HN', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
1256,"{'ROUTER', 'RB911-5HN', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1257,"{'ROUTER', 'RB911-5HN', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1258,"{'ROUTER', 'RB911G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
1259,"{'ROUTER', 'RB911G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1260,"{'ROUTER', 'RB911G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1261,"{'ROUTER', 'RB951G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.8227848101265822,"MikroTik,MikroTik | router,router | "
1262,"{'ROUTER', 'RB951G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1263,"{'ROUTER', 'RB951G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1264,"{'RB951UI', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.7738095238095238,"MikroTik,MikroTik | router,router | "
1265,"{'RB951UI', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1266,"{'RB951UI', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1267,"{'RBM11G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1268,"{'RBM11G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1269,"{'RBM11G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1270,"{'RBM33G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1271,"{'RBM33G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1272,"{'RBM33G', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1273,"{'mikrotik mikrotik', 'SWITCH', 'RJ45', 'MIKROTIK'}",0.002795338235926547,0.8227848101265822,"MikroTik,MikroTik | router,router | "
1274,"{'mikrotik mikrotik', 'SWITCH', 'RJ45', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1275,"{'mikrotik mikrotik', 'SWITCH', 'RJ45', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1276,"{'mikrotik mikrotik', 'ROUTER', 'ROUTER108', 'MIKROTIK'}",0.002795338235926547,0.8552631578947368,"MikroTik,MikroTik | router,router | "
1277,"{'mikrotik mikrotik', 'ROUTER', 'ROUTER108', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1278,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'ROUTERBOARD-450GX4'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1279,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'ROUTERBOARD-450GX4'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1280,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'ROUTERBOARD-450GX4'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1281,"{'RULE6', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1282,"{'RULE6', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1283,"{'RULE6', 'ROUTER', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1284,"{'ROUTER', 'S-1S', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
1285,"{'ROUTER', 'S-1S', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1286,"{'ROUTER', 'S-1S', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1287,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'S-2HND'}",0.002795338235926547,0.8552631578947368,"MikroTik,MikroTik | router,router | "
1288,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'S-2HND'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
1289,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'S-2HND'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1290,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'S-4S'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
1291,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'S-4S'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1292,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIK', 'S-4S'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
1293,"{'mikrotik mikrotik', 'ROUTER', 'S1', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
